PID,mods_recordInfo_recordIdentifier_s,mods_titleInfo_title_s,new_url
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10151,"Thesis 9067","A cross-cultural comparison of illness narratives of seropositive women in Kenya, Africa, and New Brunswick, Canada",https://unbscholar.lib.unb.ca/handle/1882/14119
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10159,"Thesis 9073","The application of glyphosate-based herbicides and nutrient enrichment to natural wetlands has negligible effects on amphibians",https://unbscholar.lib.unb.ca/handle/1882/13555
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10160,"Thesis 9012","Young adolescents' perceptions of specific ways in which an older sibling socializes help seeking",https://unbscholar.lib.unb.ca/handle/1882/14274
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10132,,"Improving traffic signal warrant systems by incorporating robust collision analyses",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10152,"Thesis 9016","Being well in the digital age",https://unbscholar.lib.unb.ca/handle/1882/14600
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10380,,"From the routine of war to the chaos of peace",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10383,,"Demonizing the fairies",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10385,,"Determining the mechanism of impact of hardwood content on spruce budworm defoliation of balsam fir",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10384,,"Characterization of oxide films grown by flow-accelerated corrosion using scanning electron microscope (SEM) and focused ion beam (FIB) techniques",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10387,,"External stem quality assessment in mixed-species tropical forest plantations using terrestrial laser scans",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10371,,"Wetland mapping with Landsat-8, Sentinel-1, Alos-1 Palsar, and LiDAR data in southern New Brunswick, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10381,,"A Poisson mixed modeling approach to longitudinal multinomial data of varying cluster sizes",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10374,,"Use of high-resolution optical satellite imagery to map eelgrass beds in shallow coastal waters in Atlantic Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10382,,"Nanocellulose application for the production of oil and grease resistant paper",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10395,,"“No one can say the Karonsi'e Dongi were not here:”",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10386,,"Adsorption of Pb (II) ions from water using magnetically modified biochars obtained from microwave-assisted pyrolysis",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10393,,"Evidence for decreasing academic procrastination through the incentives and consequences of competition",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10394,,"The Assumptionists, La Croix, and the Dreyfus Affair",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10392,,"An exploration of EEG-based, non-stationary emotion classification for affective computing",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10389,,"Clients' experiences of asynchronous online counselling",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10390,,"High performance Python through workload acceleration with OMR JitBuilder",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10388,,"LQR control of dual-active bridge DC-DC power electronic converters",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10391,,"Impacts of the kelp conveyor hypothesis on population genetics of subtidal red algae (Rhodophyta)",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10348,,"Aerobic performance adaptations to duration equated high intensity versus sprint interval training methods in an athletic population",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10349,,"Investigation of encrypted and obfuscated network traffic utilizing machine learning",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10345,,"Should I stay or should I go?",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10351,,"The social organization of registered nurses and licensed practical nurses working together",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10356,,"Accelerating main memory query processing for data analytics",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10347,,"A pheneomenological exploration on Chinese sports fans' experience of using social media to maintain fanship",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10354,,"Fish health effects from forest harvest and ectoparasitic copepods in northern New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10353,,"The synthesis and application of highly reducing bispyridinylidene electron donors",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10361,,"Domain generation algorithm (DGA) detection",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10355,,"Influence of excavation rate and tension crack on the stability of an unsupported vertical cut in unsaturated soil",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10357,,"Efficient and privacy-preserving AdaBoost classification framework for mining healthcare data over outsourced cloud",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10379,,"Optimal alpha – is the traditional statistical threshold α = 0.05 in phase III cancer clinical trials a problem?",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10411,,"Stakeholder's risk perceptions pertaining to tidal power",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10412,,"Range expansion of blacklegged ticks in New Brunswick and the role of grouse as dispersal agents",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10405,,"Lithogeochemical analysis of the Heath Steele E zone volcanogenic massive sulphide deposit, Bathurst Mining Camp, New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10408,,MicroJIT,
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10410,,"A linear multiple regression of self-reported basic need satisfaction and depressive symptoms amongst active duty and veteran combat trade Canadian Armed Forces members",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10407,,"Micromechanical modeling and analysis of effective properties of quantum dot-embedded smart nanocomposite materials",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10409,,"Numerical modelling of CFRP sheets externally bonded to reinforced concrete",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10406,,"Ahead-of-time compilation of WebAssembly using Eclipse OMR",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10108,,"A modern parallel lives",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10190,"Thesis 9035","Does mating system affect the physiological stress of provisioning birds? A comparative study of polygynandrous Bicknell's thrush (Catharus bicknell]) and socially monogamous Swainson's thrush (Catharus ustulatus) breeding sympatrically.",https://unbscholar.lib.unb.ca/handle/1882/13532
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10197,"Thesis 9058","Schooling behind bars",https://unbscholar.lib.unb.ca/handle/1882/14516
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10204,"Thesis 8959","Development of control strategies for single input single output nonlinear systems",https://unbscholar.lib.unb.ca/handle/1882/13384
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10198,"Thesis 9036","Effect of feedstock and process variables on biomass pellet formation phenomena",https://unbscholar.lib.unb.ca/handle/1882/14539
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10195,"Thesis 9054","The incorporation of human memory models into artificial intelligence-based problem solving",https://unbscholar.lib.unb.ca/handle/1882/13237
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10199,"Thesis 9017","Forest inventory using a camera",https://unbscholar.lib.unb.ca/handle/1882/14535
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10112,"Thesis 9087","Population dynamics of the mudflat amphipod Corophium volutator in winter",https://unbscholar.lib.unb.ca/handle/1882/13511
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10127,,"A comparative study of invertebrate food web structure in two adjacent tributaries of the Slave River with divergent chemistry",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9460,,"High data rate global positioning system receiver performance analysis for ionospheric monitoring within the Canadian high arctic region",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10133,,"Modified bus split aggregation and control of residential loads",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10103,,"Bioactive natural products from endophytic fungi",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9456,,"Understanding the factors that influence user adoption of e-banking services in developing countries (a case study of Nigeria)",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10128,,"An IoT platform for occupancy prediction using support vector machine",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9458,,"Tree structured data processing on GPUs",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9353,"Thesis 9131","Business Rules Interoperation",https://unbscholar.lib.unb.ca/handle/1882/14221
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9452,,"In using the Ontario Ministry of Education's ""5 Stages of Discrimination"" model for the teaching of anti-discrimination through the CHG38 course: the theory, the workbook and the teacher's manual",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10207,"Thesis 9013","The philosopher-king",https://unbscholar.lib.unb.ca/handle/1882/14554
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10211,"Thesis 9052","Effects of brush mats and machine characteristics on dynamic peak loads and surface contact pressures exerted by forest machinery",https://unbscholar.lib.unb.ca/handle/1882/13697
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10201,"Thesis 9019","The Synthesis and Electronic Properties of Responsive, [pi]-Conjugated lsoindolinone Small Molecules",https://unbscholar.lib.unb.ca/handle/1882/13922
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10200,"Thesis 9081","The proof is in the words!",https://unbscholar.lib.unb.ca/handle/1882/13439
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10213,"Thesis 9064","Who is the expert of experience? Legal vs. individual definitions of culture in the Canadian courtroom",https://unbscholar.lib.unb.ca/handle/1882/13867
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10209,"Thesis 9057","""This Dark Night""",https://unbscholar.lib.unb.ca/handle/1882/14548
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10206,"Thesis 9039","Taxonomy and phylogenetics of coralline algae",https://unbscholar.lib.unb.ca/handle/1882/14246
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10205,"Thesis 9068","A case study of the effects of climate change on seawater intrusion in coastal aquifers in New Brunswick, Canada",https://unbscholar.lib.unb.ca/handle/1882/13812
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10218,"Thesis 9082","Nutrient enrichment, flow regulation, and their combined effects on the structure and function of riverine communities in the Saint John River, NB, Canada.",https://unbscholar.lib.unb.ca/handle/1882/14362
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10249,"Thesis 10041","Determining the effects of the polycyclic aromatic hydrocarbon phenanthrene on the reproductive axis in the fathead minnow (Pimephales promelas)",https://unbscholar.lib.unb.ca/handle/1882/14243
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10248,"Thesis 10035","Magnetic resonance studies of core flooding for enhanced oil recovery",https://unbscholar.lib.unb.ca/handle/1882/13182
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10247,"Thesis 10033","Friendships and subjective well-being",https://unbscholar.lib.unb.ca/handle/1882/13332
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10243,,"Assessment of water quality and ecosystem techniques to monitor the environmental effects of salmon aquaculture",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10246,"Thesis 10048","Assessing the outcomes of stocking of hatchery juveniles in the presence of wild Atlantic salmon",https://unbscholar.lib.unb.ca/handle/1882/14233
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10244,,"A semi-automated security assessment framework for wearable health monitoring devices",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10250,"Thesis 9126","An analysis of Saudi Arabian Air Force Academy's system",https://unbscholar.lib.unb.ca/handle/1882/14514
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10221,"Thesis 9068","Assessment of softwood lumber distortion by modelling three dimensional shrinkage variations",https://unbscholar.lib.unb.ca/handle/1882/13812
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10202,"Thesis 9043","Direct and indirect effects of host tree condition on the preference and performance of an exotic wood-borer, Tetropium fuscum (coleoptera: cerambycidae)",https://unbscholar.lib.unb.ca/handle/1882/13743
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10208,"Thesis 9065","Modeling stream discharge in forest catchments across Canada",https://unbscholar.lib.unb.ca/handle/1882/13388
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10214,"Thesis 9066","Evaluation of school breakfast programs in Prince Edward Island",https://unbscholar.lib.unb.ca/handle/1882/13844
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9459,,"Assessing climate change impacts on tree growth and yield with process based and statistical models in the province of Newfoundland and Labrador",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10210,"Thesis 9030","Site influences on net ecosystem productivity in two Abies balsamea stands in southwestern New Brunswick monitored by eddy covariance",https://unbscholar.lib.unb.ca/handle/1882/13668
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10222,"Thesis 9041","Enhancing electromyography based locomotion mode classification when using powered lower limb prostheses",https://unbscholar.lib.unb.ca/handle/1882/13400
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10217,"Thesis 9053","The sea cucumber Cucumaria frondosa",https://unbscholar.lib.unb.ca/handle/1882/14418
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10212,"Thesis 9032","Maintaining preference networks that adapt to changing preferences",https://unbscholar.lib.unb.ca/handle/1882/13780
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10283,,"Multipoint Hydrogen bonding of Iridium (III) complexes for influencing chromaticity",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10245,,"""No matter what, we must eat to live""",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10503,,"Understanding the impressions of national coaching certification program evaluations by master coach developers in Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6537,"Thesis 9497","Virtual and augmented reality technologies in the AEC industry",https://unbscholar.lib.unb.ca/handle/1882/13194
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10506,,"Novel methods for estimating above ground biomass",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10504,,"Sudden fir mortality in New Brunswick, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10507,,"Testing the effects of climate change on the early developmental stages of tree species in the Acadien forest",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10499,,"X-band upconverter and K-band downconverter for harmonic radar application",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10494,,"Characteristics of mental representations in novices and experts in Java",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10500,,"Multiplicative binary mixed models with application to spatial analysis of Atlantic cod data",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10508,,"The impact of houisng prices on birth rates in China",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10501,,"Science teacher educators' practices in real-context",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10513,,"Mathematics, making & materialism",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10505,,"Tissue-specific compensatory mechanisms and erythropoiesis in triploid zebrafish",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10514,,"Commissioning a three-dimensional electrical resistivity imaging system for seepage monitoring at an embankment dam abutment",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10509,,"A fresh food tax credit and food security in New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10511,,"The experiences of adults with an upper limb loss/difference",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10512,,"Domestic electric water heater control for peak shaving & frequency control",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10517,,"Who is responsible for soft skill development?",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9100,,"Enthusiasm and loyalty: emotions, religion, and society in British North America",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10567,,"Comparing decision-making and implementation in the education system",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10229,"Thesis 9295","""Care and control",https://unbscholar.lib.unb.ca/handle/1882/13621
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10566,,"Micromechanical modelling of particle reinforced composites considering particle clustering, particle size, and damage",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10560,,Etoli-Sehtacuwok,
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10540,,"Colonization dynamics of experimentally disturbed areas of mudflat in the upper Bay of Fundy, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10543,,"Development of electrochemical biosensors for the direct detection of infectious disease",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9639,,"Advanced sol-gel synthesis, processing and testing of silica and silica titania multifunctional mesoporous microspheres for water purification",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10542,,TelePhysio+,
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10541,,"Contextualized embeddings encode knowledge of English verb-noun combination idiomaticity",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10544,,"Exploring the impact of the New Brunswick pediatric insulin pump program on type 1 diabetes health outcomes",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10572,,"Evaluating the occurrence of methane in groundwater in southeastern New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10571,,"Effect of materials and geometry on hydrogen accumulation inside a hydrogen effusion probe",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10575,,"Effectiveness of a self-assembly biopolymer/β-Cyclodextrin/surfactant CO₂ foam system for in-situ soil remediation",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10570,,"Development of collision prediction models for rural New Brunswick highways",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10568,,"Graph-based IoT malware family classification",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10573,,"Hot deformation behavior of the equiatomic CoCrFeMnNi high entropy alloy",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10569,,"A comparison of computer workstation postures",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10574,,"Residential customer behaviour change through Facebook practices in electrical power utility sector",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10428,,"Validating a method of predicting timing of hatch of American lobster, Homarus americanus, in nature",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10418,,"Effects of sprint interval training on metabolic flexibility in adults living with and without obesity",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10421,,"Cultural sensitivity experiences of South Asian patients in primary care",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10415,,"Recovering good fibers from rejects for the sulfite pulping process",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10423,,"On the evaluation of adversarial vulnerabilities of deep neural networks",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10420,,"Joint generalized nonlinear mixed models for longitudinal data",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10424,,"Rural MIMO fixed-wireless channel capacity optimization",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10414,,"Patterns and mechanisms of post-translational regulation of MMP-2 in vivo during zebrafish development",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10422,,"Quantitative modelling of existing and future fish habitat in the Saint John River, NB, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10417,,"Resistance on the rock",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10433,,"The urban battle of Ortona",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10419,,"Exploring species diversity within the order Halymeniales (Rhodophyta, Florideophyceae) of predominantly southeastern Australia using molecular-assisted alpha taxonomy and multi-gene phylogenetics",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10413,,"Development and validation of the partner acceptance scale for chronic pain (PAS-CP)",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10432,,"Shermans in the sun",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10427,,"Envisioning an integrated clinical nurse specialist role in primary care and primary health care for health care reform in New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10426,,"Atmospheric delay modelling for ground-based GNSS reflectometry",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10431,,"The use of CO₂-treated wash water as mixing water in concrete",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10442,,"Reproductive activity of olive-sided flycatchers (Contopus cooperi) in commercial forests of central New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10425,,"Preserving consumer DNA privacy for finding relatives in a malicious two party computation",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10416,,"A multi-sense context-agnostic definition generation model evaluated on multiple languages",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10429,,"How the visual design of video game antagonists affects perception of morality",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10441,,"Factors driving change in average tolerance scores in eastern North America",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10436,,"Machine learning implementations in baseball",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10440,,"A joint mixed model for clustered binary and continuous outcomes",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10435,,"Activity of a Drosophila teissieri I-element retrotransposon in Drosophila melanogaster",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10452,,"The application of DNA taxonomy to identify fungal endophytes",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10437,,"Sacred encounters",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10444,,"Enhancing understanding of BMP effectiveness and land use change impacts on water quality, water quantity, and potato production in Atlantic Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10438,,"Investigating read alouds",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10450,,"On environmental adaptation in GNSS-based integrated navigation systems",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10451,,"Exploring the experiences of refugee newcomer youth in a New Brunswick high school history class",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10453,,"Petrogenesis, emplacement setting, and magmatic-hydrothermal mineralization of the peralkaline Flowers River Igneous Suite, Hopedale Block, Labrador",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10449,,"“He was taught that by purity culture”",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10445,,"Frontline nursing staff provisions for self-determination with nursing home residents with cognitive impairments",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10466,,"Implementation of inclusion in New Brunswick secondary science courses",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10472,,"An anomaly detection framework for DNS-over-HTTPS (DoH) tunnel using time-series analysis",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10470,,"Temporal dynamics of functional trait overlap in an old-field plant community",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10474,,"Crush performance of different additively manufactured maraging steel microlattice reinforced plates",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10462,,"Prototype Eclipse OMR port performance evaluation on AArch64",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10475,,"Evaluating the potential of red spruce (Picea rubens) to persist under climate change using historic provenance trials",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10467,,"Cold object identification and segregation via application profiling",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10463,,"Two level random coefficient longitudinal modelling of COVID-19 spreads in Italy",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10478,,"The experience of breastfeeding after birth trauma",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10476,,"Accounting for change",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8277,,"Booty & Cheeba",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9075,"Thesis 10064","From loving husband to loving caregiver",https://unbscholar.lib.unb.ca/handle/1882/13185
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10079,,"Aging in place",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9405,"Thesis 9335","Newcomers' experience of workplace bullying :",https://unbscholar.lib.unb.ca/handle/1882/13537
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10481,,"Effects of noise from ore carrier shipping on narwhal (Monodon monoceros) during the open water season in the East Canadian Arctic",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10477,,"A case study describing the experience of three New Brunswick adults with prediabetes while partaking in a nurse-guided health promotion lifestyle intervention",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10473,,"WebAssembly in Node.js",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10482,,"Development and validation of a novel adaptive assist-as-needed controller for robot-assisted rehabilitation of the upper-extremity following stroke",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10486,,"Aggregated load forecast and control for creating alternative power system resources using thermostatically controlled loads",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10488,,"Pultrusion manufacturing, materials testing, and life cycle assessment of thermoplastic GFRP composites",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10479,,"Differences in lower limb kinematics between female athletes and non-athletes during bilateral landing tasks and single leg step-downs",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10471,,"Achieving continuous privacy-preserving histogram query in smart grid communications",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10483,,"Global optimization design tool for additively manufactured heterogeneous microlattice structures",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9175,,"Numerical simulation of microwave processing of biomass materials",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10485,,"What works! A meta-analysis of general risk prediction instruments for adult criminal offenders",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10491,,"A qualitative analysis of early French immersion students' communicative competence on the New Brunswick oral proficiency interview",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10487,,"An unsuitable integration",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10496,,"Game-theoretic defensive approaches for forensic investigators against anti-forensics",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10493,,"Irradiation assisted corrosion of cast A360.1 and additively manufactured AlSi10Mg aluminum alloys in seawater environments",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10489,,"Time flies when you're surprised",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10498,,"Analysis of motor-knee joint misalignment during walk, jog and squat activities with a lower-limb exoskeleton",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10495,,"Membership inference attacks on machine learning models",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10401,,"From content expert to novice instructor",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10396,,"Magnetic resonance and magnetic resonance imaging measurements of porous media",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10399,,"Negative social interactions affect the relationship between sexual orientation and mental health for Canadians",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10404,,"Tool breakout investigation in drilling using feed and cutting energy",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10397,,"A comparison between the forestry sector in New Brunswick (Canada) and Hesse (Germany)",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10403,,"The effect of acclimation temperature and triploidy on hypoxia tolerance in brook charr, Salvelinus fontinalis",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10400,,"Make way for tomorrow",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10594,,"Just-In-Time compiler performance evaluation on the AArch64 platform",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10443,,"Tactical formation matchups associated with the outcome of soccer matches",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10447,,"Evaluation of undrained failure in foundation soil beneath tailings dam",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10454,,"Performance analysis of rhythmic unimanual and bimanual wrist coordination tasks",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10459,,"An evaluation of force estimation models for axisymmetric hull and sail configurations in translation at drift",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10460,,"Remote sensing framework reveals riverscape connectivity fragmentation and fish passability in a forested landscape",
